index,state
2498,falling
2499,falling
2500,falling
2501,falling
2502,falling
2503,falling
2504,falling
2505,falling
2506,falling
2507,falling
2508,falling
2509,falling
2510,falling
2511,falling
2512,falling
2513,falling
2514,falling
2515,falling
2516,falling
2517,falling
2518,falling
2519,falling
2520,falling
2521,falling
2522,falling
2523,falling
2524,falling
2525,falling
2526,falling
2527,falling
2528,falling
2529,falling
2530,falling
2531,falling
2532,falling
2533,falling
2534,falling
2535,falling
2536,falling
2537,falling
2538,falling
2539,falling
2540,falling
2541,falling
2542,falling
2543,falling
2544,falling
2545,falling
2546,falling
2547,falling
2548,falling
2549,falling
2550,falling
2551,falling
2552,falling
2553,falling
2554,falling
2555,falling
2556,falling
2557,falling
2558,falling
2559,falling
2560,falling
2561,falling
2562,falling
2563,falling
2564,falling
2565,falling
2566,falling
2567,falling
2568,falling
2569,falling
2570,falling
2571,falling
2572,falling
2573,falling
2574,falling
2575,falling
2576,falling
2577,falling
2578,falling
2579,falling
2580,falling
2581,falling
2582,falling
2583,falling
2584,falling
2585,falling
2586,falling
2587,falling
2588,falling
2589,falling
2590,falling
2591,falling
2592,falling
2593,falling
2594,falling
2595,falling
2596,falling
2597,falling
2598,falling
2599,falling
2600,falling
2601,falling
2602,falling
2603,falling
2604,falling
2605,falling
2606,falling
2607,falling
2608,falling
2609,falling
2610,falling
2611,falling
2612,falling
2613,falling
2614,falling
2615,falling
2616,falling
2617,falling
2618,falling
2619,falling
2620,falling
2621,falling
2622,falling
2623,falling
2624,falling
2625,falling
2626,falling
2627,falling
2628,falling
2629,falling
2630,falling
2631,falling
2632,falling
2633,falling
2634,falling
2635,falling
2636,falling
2637,falling
2638,falling
2639,holding
2640,holding
2641,holding
2642,holding
2643,holding
2644,holding
2645,holding
2646,holding
2647,holding
2648,holding
2649,holding
2650,holding
2651,holding
2652,holding
2653,holding
2654,holding
2655,holding
2656,holding
2657,holding
2658,holding
2659,holding
2660,holding
2661,holding
2662,holding
2663,holding
2664,holding
2665,holding
2666,holding
2667,holding
2668,holding
2669,holding
2670,holding
2671,holding
2672,holding
2673,holding
2674,holding
2675,holding
2676,holding
2677,holding
2678,holding
2679,holding
2680,holding
2681,holding
2682,holding
2683,holding
2684,holding
2685,holding
2686,holding
2687,holding
2688,holding
2689,holding
2690,holding
2691,holding
2692,holding
2693,holding
2694,holding
2695,holding
2696,holding
2697,holding
2698,holding
2699,holding
2700,holding
2701,holding
2702,holding
2703,holding
2704,holding
2705,holding
2706,holding
2707,holding
2708,holding
2709,holding
2710,holding
2711,holding
2712,holding
2713,holding
2714,holding
2715,holding
2716,holding
2717,holding
2718,holding
2719,holding
2720,holding
2721,holding
2722,holding
2723,holding
2724,holding
2725,holding
2726,holding
2727,holding
2728,holding
2729,holding
2730,holding
2731,holding
2732,holding
2733,holding
2734,holding
2735,holding
2736,holding
2737,holding
2738,holding
2739,holding
2740,holding
2741,holding
2742,holding
2743,holding
2744,holding
2745,holding
2746,holding
2747,holding
2748,holding
2749,holding
2750,holding
2751,holding
2752,holding
2753,holding
2754,holding
2755,holding
2756,holding
2757,holding
2758,holding
2759,holding
2760,holding
2761,holding
2762,holding
2763,holding
2764,holding
2765,holding
2766,holding
2767,holding
2768,holding
2769,holding
2770,holding
2771,holding
2772,holding
2773,holding
2774,holding
2775,holding
2776,holding
2777,holding
2778,holding
2779,holding
2780,holding
2781,holding
2782,holding
2783,holding
2784,holding
2785,holding
2786,holding
2787,holding
2788,holding
2789,holding
2790,holding
2791,holding
2792,holding
2793,holding
2794,holding
2795,holding
2796,holding
2797,holding
2798,holding
2799,holding
2800,holding
2801,holding
2802,holding
2803,holding
2804,holding
2805,holding
2806,holding
2807,holding
2808,holding
2809,holding
2810,holding
2811,holding
2812,holding
2813,holding
2814,holding
2815,holding
2816,holding
2817,holding
2818,holding
2819,holding
2820,holding
2821,holding
2822,holding
2823,holding
2824,holding
2825,holding
2826,holding
2827,holding
2828,holding
2829,holding
2830,holding
2831,holding
2832,holding
2833,holding
2834,holding
2835,holding
2836,holding
2837,holding
2838,holding
2839,holding
2840,holding
2841,holding
2842,holding
2843,holding
2844,holding
2845,holding
2846,holding
2847,holding
2848,holding
2849,holding
2850,holding
2851,holding
2852,holding
2853,holding
2854,holding
2855,holding
2856,holding
2857,holding
2858,holding
2859,holding
2860,holding
2861,holding
2862,holding
2863,holding
2864,holding
2865,holding
2866,holding
2867,holding
2868,holding
2869,holding
2870,holding
2871,holding
2872,holding
2873,holding
2874,holding
2875,holding
2876,holding
2877,holding
2878,holding
2879,holding
2880,holding
2881,holding
2882,holding
2883,holding
2884,holding
2885,holding
2886,holding
2887,holding
2888,holding
2889,holding
2890,holding
2891,holding
2892,holding
2893,holding
2894,holding
2895,holding
2896,holding
2897,holding
2898,holding
2899,holding
2900,holding
2901,holding
2902,holding
2903,holding
2904,holding
2905,holding
2906,holding
2907,holding
2908,holding
2909,holding
2910,holding
2911,holding
2912,holding
2913,holding
2914,holding
2915,holding
2916,holding
2917,holding
2918,holding
2919,holding
2920,holding
2921,holding
2922,holding
2923,holding
2924,holding
2925,holding
2926,holding
2927,holding
2928,holding
2929,holding
2930,holding
2931,holding
2932,holding
2933,holding
2934,holding
2935,holding
2936,holding
2937,holding
2938,holding
2939,holding
2940,holding
2941,holding
2942,holding
2943,holding
2944,holding
2945,holding
2946,holding
2947,holding
2948,holding
2949,holding
2950,holding
2951,holding
2952,holding
2953,holding
2954,holding
2955,holding
2956,holding
2957,holding
2958,holding
2959,holding
2960,holding
2961,holding
2962,holding
2963,holding
2964,holding
2965,holding
2966,holding
2967,holding
2968,holding
2969,holding
2970,holding
2971,holding
2972,holding
2973,holding
2974,holding
2975,holding
2976,holding
2977,holding
2978,holding
2979,holding
2980,holding
2981,holding
2982,holding
2983,holding
2984,holding
2985,holding
2986,holding
2987,holding
2988,holding
2989,holding
2990,holding
2991,holding
2992,holding
2993,holding
2994,holding
2995,holding
2996,holding
2997,holding
2998,holding
2999,holding
3000,rising
3001,rising
3002,rising
3003,rising
3004,rising
3005,rising
3006,rising
3007,rising
3008,rising
3009,rising
3010,rising
3011,rising
3012,rising
3013,rising
3014,rising
3015,rising
3016,rising
3017,rising
3018,rising
3019,rising
3020,rising
3021,rising
3022,rising
3023,rising
3024,rising
3025,rising
3026,rising
3027,rising
3028,rising
3029,rising
3030,rising
3031,rising
3032,rising
3033,rising
3034,rising
3035,rising
3036,rising
3037,rising
3038,rising
3039,rising
3040,rising
3041,rising
3042,rising
3043,rising
3044,rising
3045,rising
3046,rising
3047,rising
3048,rising
3049,rising
3050,rising
3051,rising
3052,rising
3053,rising
3054,rising
3055,rising
3056,rising
3057,rising
3058,rising
3059,rising
3060,rising
3061,rising
3062,rising
3063,rising
3064,rising
3065,rising
3066,rising
3067,rising
3068,rising
3069,rising
3070,rising
3071,rising
3072,rising
3073,rising
3074,rising
3075,rising
3076,rising
3077,rising
3078,rising
3079,rising
3080,rising
3081,rising
3082,rising
3083,rising
3084,rising
3085,rising
3086,rising
3087,rising
3088,rising
3089,rising
3090,rising
3091,rising
3092,rising
3093,rising
3094,rising
3095,rising
3096,rising
3097,rising
3098,rising
3099,rising
3100,rising
3101,rising
3102,rising
3103,rising
3104,rising
3105,rising
3106,rising
3107,rising
3108,rising
3109,rising
3110,rising
3111,rising
3112,rising
3113,rising
3114,rising
3115,rising
3116,rising
3117,rising
3118,rising
3119,rising
3120,rising
3121,rising
3122,rising
3123,rising
3124,rising
3125,rising
3126,rising
3127,rising
3128,rising
3129,rising
3130,rising
3131,rising
3132,rising
3133,rising
3134,rising
3135,rising
3136,rising
3137,rising
3138,rising
3139,rising
3140,rising
3141,rising
3142,rising
3143,rising
3144,rising
3145,rising
3146,rising
3147,rising
3148,rising
3149,rising
3150,rising
3151,rising
3152,rising
3153,rising
3154,rising
3155,rising
3156,rising
3157,rising
3158,rising
3159,rising
3160,rising
3161,rising
3162,rising
3163,rising
3164,rising
3165,rising
3166,rising
3167,rising
3168,rising
3169,rising
3170,rising
3171,rising
3172,rising
3173,rising
3174,rising
3175,rising
3176,rising
3177,rising
3178,rising
3179,rising
3180,rising
3181,rising
3182,rising
3183,rising
3184,rising
3185,rising
3186,rising
3187,rising
3188,rising
3189,rising
3190,rising
3191,rising
3192,rising
3193,rising
3194,rising
3195,rising
3196,rising
3197,rising
3198,rising
3199,rising
3200,rising
3201,rising
3202,rising
3203,rising
3204,rising
3205,rising
3206,rising
3207,rising
3208,rising
3209,rising
3210,rising
3211,rising
3212,rising
3213,rising
3214,rising
3215,rising
3216,rising
3217,rising
3218,rising
3219,rising
3220,rising
3221,rising
3222,rising
3223,rising
3224,rising
3225,rising
3226,rising
3227,rising
3228,rising
3229,rising
3230,rising
3231,rising
3232,rising
3233,rising
3234,rising
3235,rising
3236,rising
3237,rising
3238,rising
3239,rising
3240,rising
3241,rising
3242,rising
3243,rising
3244,rising
3245,rising
3246,rising
3247,rising
3248,rising
3249,rising
3250,rising
3251,rising
3252,rising
3253,rising
3254,rising
3255,rising
3256,rising
3257,rising
3258,rising
3259,rising
3260,rising
3261,rising
3262,rising
3263,rising
3264,rising
3265,rising
3266,rising
3267,rising
3268,rising
3269,rising
3270,rising
3271,rising
3272,rising
3273,rising
3274,rising
3275,rising
3276,rising
3277,rising
3278,rising
3279,rising
3280,rising
3281,rising
3282,rising
3283,rising
3284,rising
3285,rising
3286,rising
3287,rising
3288,rising
3289,rising
3290,rising
3291,rising
3292,rising
3293,rising
3294,rising
3295,rising
3296,rising
3297,rising
3298,rising
3299,rising
3300,rising
3301,rising
3302,rising
3303,rising
3304,rising
3305,rising
3306,rising
3307,rising
3308,rising
3309,rising
3310,rising
3311,rising
3312,rising
3313,rising
3314,rising
3315,rising
3316,rising
3317,rising
3318,rising
3319,rising
3320,rising
3321,rising
3322,rising
3323,rising
3324,rising
3325,rising
3326,rising
3327,rising
3328,rising
3329,rising
3330,rising
3331,rising
3332,rising
3333,rising
3334,rising
3335,rising
3336,rising
3337,rising
3338,rising
3339,rising
3340,rising
3341,rising
3342,rising
3343,rising
3344,rising
3345,rising
3346,rising
3347,rising
3348,rising
3349,rising
3350,rising
3351,rising
3352,rising
3353,rising
3354,rising
3355,rising
3356,rising
3357,rising
3358,rising
3359,rising
3360,rising
3361,rising
3362,rising
3363,rising
3364,rising
3365,rising
3366,rising
3367,rising
3368,rising
3369,rising
3370,rising
3371,rising
3372,rising
3373,rising
3374,rising
3375,rising
3376,rising
3377,rising
3378,rising
3379,rising
3380,rising
3381,rising
3382,rising
3383,rising
3384,rising
3385,rising
3386,rising
3387,rising
3388,rising
3389,rising
3390,rising
3391,rising
3392,rising
3393,rising
3394,rising
3395,rising
3396,rising
3397,rising
3398,rising
3399,rising
3400,rising
3401,rising
3402,rising
3403,rising
3404,rising
3405,rising
3406,rising
3407,rising
3408,rising
3409,rising
3410,rising
3411,rising
3412,rising
3413,rising
3414,rising
3415,rising
3416,rising
3417,rising
3418,rising
3419,rising
3420,rising
3421,rising
3422,rising
3423,rising
3424,rising
3425,rising
3426,rising
3427,rising
3428,rising
3429,rising
3430,rising
3431,rising
3432,rising
3433,rising
3434,rising
3435,rising
3436,rising
3437,rising
3438,rising
3439,rising
3440,rising
3441,rising
3442,rising
3443,rising
3444,rising
3445,rising
3446,rising
3447,rising
3448,rising
3449,rising
3450,rising
3451,rising
3452,rising
3453,rising
3454,rising
3455,rising
3456,rising
3457,rising
3458,rising
3459,rising
3460,rising
3461,rising
3462,rising
3463,rising
3464,rising
3465,rising
3466,rising
3467,rising
3468,rising
3469,rising
3470,rising
3471,rising
3472,rising
3473,rising
3474,rising
3475,rising
3476,rising
3477,rising
3478,rising
3479,rising
3480,rising
3481,rising
3482,rising
3483,rising
3484,rising
3485,rising
3486,rising
3487,rising
3488,rising
3489,rising
3490,rising
3491,rising
3492,rising
3493,rising
3494,rising
3495,rising
3496,rising
3497,rising
3498,rising
3499,rising
3500,rising
3501,rising
3502,rising
3503,rising
3504,rising
3505,rising
3506,rising
3507,rising
3508,rising
3509,rising
3510,rising
3511,rising
3512,rising
3513,rising
3514,rising
3515,rising
3516,rising
3517,rising
3518,rising
3519,rising
3520,rising
3521,rising
3522,rising
3523,rising
3524,rising
3525,rising
3526,rising
3527,rising
3528,rising
3529,rising
3530,rising
3531,rising
3532,rising
3533,rising
3534,rising
3535,rising
3536,rising
3537,rising
3538,rising
3539,rising
3540,rising
3541,rising
3542,rising
3543,rising
3544,rising
3545,rising
3546,rising
3547,rising
3548,rising
3549,rising
3550,rising
3551,rising
3552,rising
3553,rising
3554,rising
3555,rising
3556,rising
3557,rising
3558,rising
3559,rising
3560,rising
3561,rising
3562,rising
3563,rising
3564,rising
3565,rising
3566,rising
3567,rising
3568,rising
3569,rising
3570,rising
3571,rising
3572,rising
3573,rising
3574,rising
3575,rising
3576,rising
3577,rising
3578,rising
3579,rising
3580,rising
3581,rising
3582,rising
3583,rising
3584,rising
3585,rising
3586,rising
3587,rising
3588,rising
3589,rising
3590,rising
3591,rising
3592,rising
3593,rising
3594,rising
3595,rising
3596,rising
3597,rising
3598,rising
3599,rising
3600,rising
3601,rising
3602,rising
3603,rising
3604,rising
3605,holding
3606,holding
3607,holding
3608,holding
3609,holding
3610,holding
3611,holding
3612,holding
3613,holding
3614,holding
3615,holding
3616,holding
3617,holding
3618,holding
3619,holding
3620,holding
3621,holding
3622,holding
3623,holding
3624,holding
3625,holding
3626,holding
3627,holding
3628,holding
3629,holding
3630,holding
3631,holding
3632,holding
3633,holding
3634,holding
3635,holding
3636,holding
3637,holding
3638,holding
3639,holding
3640,holding
3641,holding
3642,holding
3643,holding
3644,holding
3645,holding
3646,holding
3647,holding
3648,holding
3649,holding
3650,holding
3651,holding
3652,holding
3653,holding
3654,holding
3655,holding
3656,holding
3657,holding
3658,holding
3659,holding
3660,holding
3661,holding
3662,holding
3663,holding
3664,holding
3665,holding
3666,holding
3667,holding
3668,holding
3669,holding
3670,holding
3671,holding
3672,holding
3673,holding
3674,holding
3675,holding
3676,holding
3677,holding
3678,holding
3679,holding
3680,holding
3681,holding
3682,holding
3683,holding
3684,holding
3685,holding
3686,holding
3687,holding
3688,holding
3689,holding
3690,holding
3691,holding
3692,holding
3693,holding
3694,holding
3695,holding
3696,holding
3697,holding
3698,holding
3699,holding
3700,holding
3701,holding
3702,holding
3703,holding
3704,holding
3705,holding
3706,holding
3707,holding
3708,holding
3709,holding
3710,holding
3711,holding
3712,holding
3713,holding
3714,holding
3715,holding
3716,holding
3717,holding
3718,holding
3719,holding
3720,holding
3721,holding
3722,holding
3723,holding
3724,holding
3725,holding
3726,holding
3727,holding
3728,holding
3729,holding
3730,holding
3731,holding
3732,holding
3733,holding
3734,holding
3735,holding
3736,holding
3737,holding
3738,holding
3739,holding
3740,holding
3741,holding
3742,holding
3743,holding
3744,holding
3745,holding
3746,holding
3747,holding
3748,holding
3749,holding
3750,holding
3751,holding
3752,holding
3753,holding
3754,holding
3755,holding
3756,holding
3757,holding
3758,holding
3759,holding
3760,holding
3761,holding
3762,holding
3763,holding
3764,holding
3765,holding
3766,holding
3767,holding
3768,holding
3769,holding
3770,holding
3771,holding
3772,holding
3773,holding
3774,holding
3775,holding
3776,holding
3777,holding
3778,holding
3779,holding
3780,holding
3781,holding
3782,holding
3783,holding
3784,holding
3785,holding
3786,holding
3787,holding
3788,holding
3789,holding
3790,holding
3791,holding
3792,holding
3793,holding
3794,holding
3795,holding
3796,holding
3797,holding
3798,holding
3799,holding
3800,holding
3801,holding
3802,holding
3803,holding
3804,holding
3805,holding
3806,holding
3807,holding
3808,holding
3809,holding
3810,holding
3811,holding
3812,holding
3813,holding
3814,holding
3815,holding
3816,holding
3817,holding
3818,holding
3819,holding
3820,holding
3821,holding
3822,holding
3823,holding
3824,holding
3825,holding
3826,holding
3827,holding
3828,holding
3829,holding
3830,holding
3831,holding
3832,holding
3833,holding
3834,holding
3835,holding
3836,holding
3837,holding
3838,holding
3839,holding
3840,holding
3841,holding
3842,holding
3843,holding
3844,holding
3845,holding
3846,holding
3847,holding
3848,holding
3849,holding
3850,holding
3851,holding
3852,holding
3853,holding
3854,holding
3855,holding
3856,holding
3857,holding
3858,holding
3859,holding
3860,holding
3861,holding
3862,holding
3863,holding
3864,holding
3865,holding
3866,holding
3867,holding
3868,holding
3869,holding
3870,holding
3871,holding
3872,holding
3873,holding
3874,holding
3875,holding
3876,holding
3877,holding
3878,holding
3879,holding
3880,holding
3881,holding
3882,holding
3883,holding
3884,holding
3885,holding
3886,holding
3887,holding
3888,holding
3889,holding
3890,holding
3891,holding
3892,holding
3893,holding
3894,holding
3895,holding
3896,holding
3897,holding
3898,holding
3899,holding
3900,holding
3901,holding
3902,holding
3903,holding
3904,holding
3905,holding
3906,holding
3907,holding
3908,holding
3909,holding
3910,holding
3911,holding
3912,holding
3913,holding
3914,holding
3915,holding
3916,holding
3917,holding
3918,holding
3919,holding
3920,holding
3921,holding
3922,holding
3923,holding
3924,holding
3925,holding
3926,holding
3927,holding
3928,holding
3929,holding
3930,holding
3931,holding
3932,holding
3933,holding
3934,holding
3935,holding
3936,holding
3937,holding
3938,holding
3939,holding
3940,holding
3941,holding
3942,holding
3943,holding
3944,holding
3945,holding
3946,holding
3947,holding
3948,holding
3949,holding
3950,holding
3951,holding
3952,holding
3953,holding
3954,falling
3955,falling
3956,falling
3957,falling
3958,falling
3959,falling
3960,falling
3961,falling
3962,falling
3963,falling
3964,falling
3965,falling
3966,falling
3967,falling
3968,falling
3969,falling
3970,falling
3971,falling
3972,falling
3973,falling
3974,falling
3975,falling
3976,falling
3977,falling
3978,falling
3979,falling
3980,falling
3981,falling
3982,falling
3983,falling
3984,falling
3985,falling
3986,falling
3987,falling
3988,falling
3989,falling
3990,falling
3991,falling
3992,falling
3993,falling
3994,falling
3995,falling
3996,falling
3997,falling
3998,falling
3999,falling
4000,falling
4001,falling
4002,falling
4003,falling
4004,falling
4005,falling
4006,falling
4007,falling
4008,falling
4009,falling
4010,falling
4011,falling
4012,falling
4013,falling
4014,falling
4015,falling
4016,falling
4017,falling
4018,falling
4019,falling
4020,falling
4021,falling
4022,falling
4023,falling
4024,falling
4025,falling
4026,falling
4027,falling
4028,falling
4029,falling
4030,falling
4031,falling
4032,falling
4033,falling
4034,falling
4035,falling
4036,falling
4037,falling
4038,falling
4039,falling
4040,falling
4041,falling
4042,falling
4043,falling
4044,falling
4045,falling
4046,falling
4047,falling
4048,falling
4049,falling
4050,falling
4051,falling
4052,falling
4053,falling
4054,falling
4055,falling
4056,falling
4057,falling
4058,falling
4059,falling
4060,falling
4061,falling
4062,falling
4063,falling
4064,falling
4065,falling
4066,falling
4067,falling
4068,falling
4069,falling
4070,falling
4071,falling
4072,falling
4073,falling
4074,falling
4075,falling
4076,falling
4077,falling
4078,falling
4079,falling
4080,falling
4081,falling
4082,falling
4083,falling
4084,falling
4085,falling
4086,falling
4087,falling
4088,falling
4089,falling
4090,falling
4091,falling
4092,falling
4093,falling
4094,falling
4095,falling
4096,falling
4097,falling
4098,falling
4099,falling
4100,falling
4101,falling
4102,falling
4103,falling
4104,falling
4105,falling
4106,falling
4107,falling
4108,falling
4109,falling
4110,falling
4111,falling
4112,falling
4113,falling
4114,falling
4115,falling
4116,falling
4117,falling
4118,falling
4119,falling
4120,falling
4121,falling
4122,falling
4123,falling
4124,falling
4125,falling
4126,falling
4127,falling
4128,falling
4129,falling
4130,falling
4131,falling
4132,falling
4133,falling
4134,falling
4135,falling
4136,falling
4137,falling
4138,falling
4139,falling
4140,falling
4141,falling
4142,falling
4143,falling
4144,falling
4145,falling
4146,falling
4147,falling
4148,falling
4149,falling
4150,falling
4151,falling
4152,falling
4153,falling
4154,falling
4155,falling
4156,falling
4157,falling
4158,falling
4159,falling
4160,falling
4161,falling
4162,falling
4163,falling
4164,falling
4165,falling
4166,falling
4167,falling
4168,falling
4169,falling
4170,falling
4171,falling
4172,falling
4173,falling
4174,falling
4175,falling
4176,falling
4177,falling
4178,falling
4179,falling
4180,falling
4181,falling
4182,falling
4183,falling
4184,falling
4185,falling
4186,falling
4187,falling
4188,falling
4189,falling
4190,falling
4191,falling
4192,falling
4193,falling
4194,falling
4195,falling
4196,falling
4197,falling
4198,falling
4199,falling
4200,falling
4201,falling
4202,falling
4203,falling
4204,falling
4205,falling
4206,falling
4207,falling
4208,falling
4209,falling
4210,falling
4211,falling
4212,falling
4213,falling
4214,falling
4215,falling
4216,falling
4217,falling
4218,falling
4219,falling
4220,falling
4221,falling
4222,falling
4223,falling
4224,falling
4225,falling
4226,falling
4227,falling
4228,falling
4229,falling
4230,falling
4231,falling
4232,falling
4233,falling
4234,falling
4235,falling
4236,falling
4237,falling
4238,falling
4239,falling
4240,falling
4241,falling
4242,falling
4243,falling
4244,falling
4245,falling
4246,falling
4247,falling
4248,falling
4249,falling
4250,falling
4251,falling
4252,falling
4253,falling
4254,falling
4255,falling
4256,falling
4257,falling
4258,falling
4259,falling
4260,falling
4261,falling
4262,falling
4263,falling
4264,falling
4265,falling
4266,falling
4267,falling
4268,falling
4269,falling
4270,falling
4271,falling
4272,falling
4273,falling
4274,falling
4275,falling
4276,falling
4277,falling
4278,falling
4279,falling
4280,falling
4281,falling
4282,falling
4283,falling
4284,falling
4285,falling
4286,falling
4287,falling
4288,falling
4289,falling
4290,falling
4291,falling
4292,falling
4293,falling
4294,falling
4295,falling
4296,falling
4297,falling
4298,falling
4299,falling
4300,falling
4301,falling
4302,falling
4303,falling
4304,falling
4305,falling
4306,falling
4307,falling
4308,falling
4309,falling
4310,falling
4311,falling
4312,falling
4313,falling
4314,falling
4315,falling
4316,falling
4317,falling
4318,falling
4319,falling
4320,falling
4321,falling
4322,falling
4323,falling
4324,falling
4325,falling
4326,falling
4327,falling
4328,falling
4329,falling
4330,falling
4331,falling
4332,falling
4333,falling
4334,falling
4335,falling
4336,falling
4337,falling
4338,falling
4339,falling
4340,falling
4341,falling
4342,falling
4343,falling
4344,falling
4345,falling
4346,falling
4347,falling
4348,falling
4349,falling
4350,falling
4351,falling
4352,falling
4353,falling
4354,falling
4355,falling
4356,falling
4357,falling
4358,falling
4359,falling
4360,falling
4361,falling
4362,falling
4363,falling
4364,falling
4365,falling
4366,falling
4367,falling
4368,falling
4369,falling
4370,falling
4371,falling
4372,falling
4373,falling
4374,falling
4375,falling
4376,falling
4377,falling
4378,falling
4379,falling
4380,falling
4381,falling
4382,falling
4383,falling
4384,falling
4385,falling
4386,falling
4387,falling
4388,falling
4389,falling
4390,falling
4391,falling
4392,falling
4393,falling
4394,falling
4395,falling
4396,falling
4397,falling
4398,falling
4399,falling
4400,falling
4401,falling
4402,falling
4403,falling
4404,falling
4405,falling
4406,falling
4407,falling
4408,falling
4409,falling
4410,falling
4411,falling
4412,falling
4413,falling
4414,falling
4415,falling
4416,falling
4417,falling
4418,falling
4419,falling
4420,falling
4421,falling
4422,falling
4423,falling
4424,falling
4425,falling
4426,falling
4427,falling
4428,falling
4429,falling
4430,falling
4431,falling
4432,falling
4433,falling
4434,falling
4435,falling
4436,falling
4437,falling
4438,falling
4439,falling
4440,falling
4441,falling
4442,falling
4443,falling
4444,falling
4445,falling
4446,falling
4447,falling
4448,falling
4449,falling
4450,falling
4451,falling
4452,falling
4453,falling
4454,falling
4455,falling
4456,falling
4457,falling
4458,falling
4459,falling
4460,falling
4461,falling
4462,falling
4463,falling
4464,falling
4465,falling
4466,falling
4467,falling
4468,falling
4469,falling
4470,falling
4471,falling
4472,falling
4473,falling
4474,falling
4475,falling
4476,falling
4477,falling
4478,falling
4479,falling
4480,falling
4481,falling
4482,falling
4483,falling
4484,falling
4485,falling
4486,falling
4487,falling
4488,falling
4489,falling
4490,falling
4491,falling
4492,falling
4493,falling
4494,falling
4495,falling
4496,falling
4497,falling
4498,falling
4499,falling
4500,falling
4501,falling
4502,falling
4503,falling
4504,falling
4505,falling
4506,falling
4507,falling
4508,falling
4509,falling
4510,falling
4511,falling
4512,falling
4513,falling
4514,falling
4515,falling
4516,falling
4517,falling
4518,falling
4519,falling
4520,falling
4521,falling
4522,falling
4523,falling
4524,falling
4525,falling
4526,falling
4527,falling
4528,falling
4529,falling
4530,falling
4531,falling
4532,falling
4533,falling
4534,falling
4535,falling
4536,falling
4537,falling
4538,falling
4539,falling
4540,falling
4541,falling
4542,falling
4543,falling
4544,falling
4545,falling
4546,falling
4547,falling
4548,falling
4549,falling
4550,falling
4551,falling
4552,falling
4553,falling
4554,falling
4555,falling
4556,falling
4557,falling
4558,falling
4559,falling
4560,falling
4561,falling
4562,falling
4563,falling
4564,falling
4565,falling
4566,falling
4567,falling
4568,falling
4569,falling
4570,falling
4571,falling
4572,falling
4573,falling
4574,falling
4575,falling
4576,falling
4577,falling
4578,falling
4579,falling
4580,falling
4581,falling
4582,falling
4583,falling
4584,falling
4585,falling
4586,falling
4587,falling
4588,falling
4589,falling
4590,holding
4591,holding
4592,holding
4593,holding
4594,holding
4595,holding
4596,holding
4597,holding
4598,holding
4599,holding
4600,holding
4601,holding
4602,holding
4603,holding
4604,holding
4605,holding
4606,holding
4607,holding
4608,holding
4609,holding
4610,holding
4611,holding
4612,holding
4613,holding
4614,holding
4615,holding
4616,holding
4617,holding
4618,holding
4619,holding
4620,holding
4621,holding
4622,holding
4623,holding
4624,holding
4625,holding
4626,holding
4627,holding
4628,holding
4629,holding
4630,holding
4631,holding
4632,holding
4633,holding
4634,holding
4635,holding
4636,holding
4637,holding
4638,holding
4639,holding
4640,holding
4641,holding
4642,holding
4643,holding
4644,holding
4645,holding
4646,holding
4647,holding
4648,holding
4649,holding
4650,holding
4651,holding
4652,holding
4653,holding
4654,holding
4655,holding
4656,holding
4657,holding
4658,holding
4659,holding
4660,holding
4661,holding
4662,holding
4663,holding
4664,holding
4665,holding
4666,holding
4667,holding
4668,holding
4669,holding
4670,holding
4671,holding
4672,holding
4673,holding
4674,holding
4675,holding
4676,holding
4677,holding
4678,holding
4679,holding
4680,holding
4681,holding
4682,holding
4683,holding
4684,holding
4685,holding
4686,holding
4687,holding
4688,holding
4689,holding
4690,holding
4691,holding
4692,holding
4693,holding
4694,holding
4695,holding
4696,holding
4697,holding
4698,holding
4699,holding
4700,holding
4701,holding
4702,holding
4703,holding
4704,holding
4705,holding
4706,holding
4707,holding
4708,holding
4709,holding
4710,holding
4711,holding
4712,holding
4713,holding
4714,holding
4715,holding
4716,holding
4717,holding
4718,holding
4719,holding
4720,holding
4721,holding
4722,holding
4723,holding
4724,holding
4725,holding
4726,holding
4727,holding
4728,holding
4729,holding
4730,holding
4731,holding
4732,holding
4733,holding
4734,holding
4735,holding
4736,holding
4737,holding
4738,holding
4739,holding
4740,holding
4741,holding
4742,holding
4743,holding
4744,holding
4745,holding
4746,holding
4747,holding
4748,holding
4749,holding
4750,holding
4751,holding
4752,holding
4753,holding
4754,holding
4755,holding
4756,holding
4757,holding
4758,holding
4759,holding
4760,holding
4761,holding
4762,holding
4763,holding
4764,holding
4765,holding
4766,holding
4767,holding
4768,holding
4769,holding
4770,holding
4771,holding
4772,holding
4773,holding
4774,holding
4775,holding
4776,holding
4777,holding
4778,holding
4779,holding
4780,holding
4781,holding
4782,holding
4783,holding
4784,holding
4785,holding
4786,holding
4787,holding
4788,holding
4789,holding
4790,holding
4791,holding
4792,holding
4793,holding
4794,holding
4795,holding
4796,holding
4797,holding
4798,holding
4799,holding
4800,holding
4801,holding
4802,holding
4803,holding
4804,holding
4805,holding
4806,holding
4807,holding
4808,holding
4809,holding
4810,holding
4811,holding
4812,holding
4813,holding
4814,holding
4815,holding
4816,holding
4817,holding
4818,holding
4819,holding
4820,holding
4821,holding
4822,holding
4823,holding
4824,holding
4825,holding
4826,holding
4827,holding
4828,holding
4829,holding
